time,demo_network.H_5.sink.sink throughput
0.007735713,15.9159
0.007770713,15.9159
0.007805713,15.9159
0.007840713,16.384
0.007875713,15.9159
0.007910713,15.9159
0.007945713,15.9159
0.007980713,15.9159
0.008015713,15.9159
0.008050713,15.9159
0.008085713,16.384
0.008120713,15.9159
0.008155713,15.9159
0.008190713,15.9159
0.008225713,15.9159
0.008260713,15.9159
0.008295713,16.384
0.008330713,15.9159
0.008365713,15.9159
0.008400713,15.9159
0.008435713,15.9159
0.008470713,15.9159
0.008505713,16.384
0.008540713,15.9159
0.008575713,15.9159
0.008610713,15.9159
0.008645713,15.9159
0.008680713,15.9159
0.008715713,16.384
0.008750713,15.9159
0.008785713,15.9159
0.008820713,15.9159
0.008855713,15.9159
0.008890713,15.9159
0.008925713,16.384
0.008960713,15.9159
0.008995713,15.9159
0.009030713,15.9159
0.009065713,15.9159
0.009100713,15.9159
0.009135713,16.384
0.009170713,15.9159
0.009205713,15.9159
0.009240713,15.9159
0.009275713,15.9159
0.009310713,15.9159
0.009345713,16.384
0.009380713,15.9159
0.009415713,15.9159
0.009450713,15.9159
0.009485713,15.9159
0.009520713,15.9159
0.009555713,15.9159
0.009590713,16.384
0.009625713,15.9159
0.009660713,15.9159
0.009695713,15.9159
0.009730713,15.9159
0.009765713,15.9159
0.009800713,16.384
0.009835713,15.9159
0.009870713,15.9159
0.009905713,15.9159
0.009940713,15.9159
0.009975713,15.9159
0.010010713,16.384
0.010045713,7.48983
0.010080713,4.21303
0.010115713,4.68114
0.010150713,4.68114
0.010185713,4.68114
0.010220713,4.21303
0.010255713,3.2768
0.010290713,4.21303
0.010325713,5.14926
0.010360713,2.80869
0.010395713,4.21303
0.010430713,3.74491
0.010465713,3.2768
0.010500713,3.74491
0.010535713,3.2768
0.010570713,2.34057
0.010605713,3.74491
0.010640713,2.80869
0.010675713,3.2768
0.010710713,4.21303
0.010745713,2.34057
0.010780713,2.34057
0.010815713,2.34057
0.010850713,3.2768
0.010885713,4.21303
0.010920713,1.87246
0.010955713,1.87246
0.010990713,1.87246
0.011025713,1.87246
0.011060713,2.34057
0.011095713,3.74491
0.011130713,3.2768
0.011165713,3.74491
0.011200713,4.68114
0.011235713,6.08549
0.011270713,5.61737
0.011305713,5.14926
0.011340713,6.08549
0.011375713,6.5536
0.011410713,7.95794
0.011445713,7.02171
0.011480713,7.48983
0.011515713,7.95794
0.011550713,8.89417
0.011585713,7.48983
0.011620713,8.42606
0.011655713,8.89417
0.011690713,10.2985
0.011725713,8.89417
0.011760713,9.36229
0.011795713,9.8304
0.011830713,11.2347
0.011865713,9.8304
0.011900713,10.2985
0.011935713,10.7666
0.011970713,11.7029
0.012005713,13.5753
0.012040713,11.7029
0.012075713,11.7029
0.012110713,12.171
0.012145713,14.0434
0.012180713,12.6391
0.012215713,13.1072
0.012250713,13.5753
0.012285713,14.5115
0.012320713,14.5115
0.012355713,14.0434
0.012390713,14.0434
0.012425713,14.9797
0.012460713,15.4478
0.012495713,15.4478
0.012530713,14.5115
0.012565713,14.9797
0.012600713,15.4478
0.012635713,15.9159
0.012670713,15.4478
0.012705713,14.5115
0.012740713,14.9797
0.012775713,15.4478
0.012810713,16.384
0.012845713,14.9797
0.012880713,15.4478
0.012915713,15.9159
0.012950713,15.9159
0.012985713,15.9159
0.013020713,15.9159
0.013055713,15.9159
0.013090713,15.9159
0.013125713,15.9159
0.013160713,15.9159
0.013195713,15.9159
0.013230713,15.9159
0.013265713,15.9159
0.013300713,15.9159
0.013335713,15.9159
0.013370713,15.4478
0.013405713,15.9159
0.013440713,16.384
0.013475713,15.4478
0.013510713,15.9159
0.013545713,15.9159
0.013580713,15.9159
0.013615713,15.9159
0.013650713,15.9159
0.013685713,15.9159
0.013720713,15.9159
0.013755713,15.9159
0.013790713,16.384
0.013825713,15.9159
0.013860713,16.384
0.013895713,15.9159
0.013930713,15.9159
0.013965713,16.384
0.014000713,16.384
0.014035713,15.9159
0.014070713,15.9159
0.014105713,15.9159
0.014140713,15.9159
0.014175713,15.9159
0.014210713,16.384
0.014245713,15.9159
0.014280713,15.9159
0.014315713,15.9159
0.014350713,15.9159
0.014385713,15.9159
0.014420713,16.384
0.014455713,15.9159
0.014490713,15.9159
0.014525713,15.9159
0.014560713,15.9159
0.014595713,15.9159
0.014630713,16.384
0.014665713,15.9159
0.014700713,15.9159
0.014735713,15.9159
0.014770713,15.9159
0.014805713,15.9159
0.014840713,16.384
0.014875713,15.9159
0.014910713,15.9159
0.014945713,15.9159
0.014980713,15.9159
0.015015713,15.9159
0.015050713,16.384
0.015085713,15.9159
0.015120713,15.9159
0.015155713,15.9159
0.015190713,15.9159
0.015225713,15.9159
0.015260713,16.384
0.015295713,15.9159
0.015330713,15.9159
0.015365713,15.9159
0.015400713,15.9159
0.015435713,15.9159
0.015470713,16.384
0.015505713,15.9159
0.015540713,15.9159
0.015575713,15.9159
0.015610713,15.9159
0.015645713,15.9159
0.015680713,16.384
0.015715713,15.9159
0.015750713,15.9159
0.015785713,15.9159
0.015820713,15.9159
0.015855713,15.9159
0.015890713,15.9159
0.015925713,16.384
0.015960713,15.9159
0.015995713,15.9159
0.016030713,15.9159
0.016065713,15.9159
0.016100713,15.9159
0.016135713,16.384
0.016170713,15.9159
0.016205713,15.9159
0.016240713,15.9159
0.016275713,15.9159
0.016310713,15.9159
0.016345713,16.384
0.016380713,15.9159
0.016415713,15.9159
0.016450713,15.9159
0.016485713,15.9159
0.016520713,15.9159
0.016555713,16.384
0.016590713,15.9159
0.016625713,15.9159
0.016660713,15.9159
0.016695713,15.9159
0.016730713,15.9159
0.016765713,16.384
0.016800713,15.9159
0.016835713,15.9159
0.016870713,15.9159
0.016905713,15.9159
0.016940713,15.9159
0.016975713,16.384
0.017010713,15.9159
0.017045713,15.9159
0.017080713,15.9159
0.017115713,15.9159
0.017150713,15.9159
0.017185713,16.384
0.017220713,15.9159
0.017255713,15.9159
0.017290713,15.9159
0.017325713,15.9159
0.017360713,15.9159
0.017395713,15.9159
0.017430713,16.384
0.017465713,15.9159
0.017500713,15.9159
0.017535713,15.9159
0.017570713,15.9159
0.017605713,15.9159
0.017640713,16.384
0.017675713,15.9159
0.017710713,15.9159
0.017745713,15.9159
0.017780713,15.9159
0.017815713,15.9159
0.017850713,16.384
0.017885713,15.9159
0.017920713,15.9159
0.017955713,15.9159
0.017990713,15.9159
0.018025713,15.9159
0.018060713,16.384
0.018095713,15.9159
0.018130713,15.9159
0.018165713,15.9159
0.018200713,15.9159
0.018235713,15.9159
0.018270713,16.384
0.018305713,15.9159
0.018340713,15.9159
0.018375713,15.9159
0.018410713,15.9159
0.018445713,15.9159
0.018480713,16.384
0.018515713,15.9159
0.018550713,15.9159
0.018585713,15.9159
0.018620713,15.9159
0.018655713,15.9159
0.018690713,16.384
0.018725713,15.9159
0.018760713,15.9159
0.018795713,15.9159
0.018830713,15.9159
0.018865713,15.9159
0.018900713,16.384
0.018935713,15.9159
0.018970713,15.9159
0.019005713,15.9159
0.019040713,15.9159
0.019075713,15.9159
0.019110713,15.9159
0.019145713,16.384
0.019180713,15.9159
0.019215713,15.9159
0.019250713,15.9159
0.019285713,15.9159
0.019320713,15.9159
0.019355713,16.384
0.019390713,15.9159
0.019425713,15.9159
0.019460713,15.9159
0.019495713,15.9159
0.019530713,15.9159
0.019565713,16.384
0.019600713,15.9159
0.019635713,15.9159
0.019670713,15.9159
0.019705713,15.9159
0.019740713,15.9159
0.019775713,16.384
0.019810713,15.9159
0.019845713,15.9159
0.019880713,15.9159
0.019915713,15.9159
0.019950713,15.9159
0.019985713,16.384
0.020020713,15.9159
0.020055713,15.9159
0.020090713,15.9159
0.020125713,15.9159
0.020160713,15.9159
0.020195713,16.384
0.020230713,15.9159
0.020265713,15.9159
0.020300713,15.9159
0.020335713,15.9159
0.020370713,15.9159
0.020405713,16.384
0.020440713,15.9159
0.020475713,15.9159
0.020510713,15.9159
0.020545713,15.9159
0.020580713,15.9159
0.020615713,15.9159
0.020650713,16.384
0.020685713,15.9159
0.020720713,15.9159
0.020755713,15.9159
0.020790713,15.9159
0.020825713,15.9159
0.020860713,16.384
0.020895713,15.9159
0.020930713,15.9159
0.020965713,15.9159
0.021000713,15.9159
0.021035713,15.9159
0.021070713,16.384
0.021105713,15.9159
0.021140713,15.9159
0.021175713,15.9159
0.021210713,15.9159
0.021245713,15.9159
0.021280713,16.384
0.021315713,15.9159
0.021350713,15.9159
0.021385713,15.9159
0.021420713,15.9159
0.021455713,15.9159
0.021490713,16.384
0.021525713,15.9159
0.021560713,15.9159
0.021595713,15.9159
0.021630713,15.9159
0.021665713,15.9159
0.021700713,16.384
0.021735713,15.9159
0.021770713,15.9159
0.021805713,15.9159
0.021840713,15.9159
0.021875713,15.9159
0.021910713,16.384
0.021945713,15.9159
0.021980713,15.9159
0.022015713,15.9159
0.022050713,15.9159
0.022085713,15.9159
0.022120713,15.9159
0.022155713,16.384
0.022190713,15.9159
0.022225713,15.9159
0.022260713,15.9159
0.022295713,15.9159
0.022330713,15.9159
0.022365713,16.384
0.022400713,15.9159
0.022435713,15.9159
0.022470713,15.9159
0.022505713,15.9159
0.022540713,15.9159
0.022575713,16.384
0.022610713,15.9159
0.022645713,15.9159
0.022680713,15.9159
0.022715713,15.9159
0.022750713,15.9159
0.022785713,16.384
0.022820713,15.9159
0.022855713,15.9159
0.022890713,15.9159
0.022925713,15.9159
0.022960713,15.9159
0.022995713,16.384
0.023030713,15.9159
0.023065713,15.9159
0.023100713,15.9159
0.023135713,15.9159
0.023170713,15.9159
0.023205713,16.384
0.023240713,15.9159
0.023275713,15.9159
0.023310713,15.9159
0.023345713,15.9159
0.023380713,15.9159
0.023415713,16.384
0.023450713,15.9159
0.023485713,15.9159
0.023520713,15.9159
0.023555713,15.9159
0.023590713,15.9159
0.023625713,16.384
0.023660713,15.9159
0.023695713,15.9159
0.023730713,15.9159
0.023765713,15.9159
0.023800713,15.9159
0.023835713,15.9159
0.023870713,16.384
0.023905713,15.9159
0.023940713,15.9159
0.023975713,15.9159
0.024010713,15.9159
0.024045713,15.9159
0.024080713,16.384
0.024115713,15.9159
0.024150713,15.9159
0.024185713,15.9159
0.024220713,15.9159
0.024255713,15.9159
0.024290713,16.384
0.024325713,15.9159
0.024360713,15.9159
0.024395713,15.9159
0.024430713,15.9159
0.024465713,15.9159
0.024500713,16.384
0.024535713,15.9159
0.024570713,15.9159
0.024605713,15.9159
0.024640713,15.9159
0.024675713,15.9159
0.024710713,16.384
0.024745713,15.9159
0.024780713,15.9159
0.024815713,15.9159
0.024850713,15.9159
0.024885713,15.9159
0.024920713,16.384
0.024955713,15.9159
0.024990713,15.9159
0.025025713,15.9159
0.025060713,15.9159
0.025095713,15.9159
0.025130713,16.384
0.025165713,15.9159
0.025200713,15.9159
0.025235713,15.9159
0.025270713,15.9159
0.025305713,15.9159
0.025340713,15.9159
0.025375713,16.384
0.025410713,15.9159
0.025445713,15.4478
0.025480713,16.384
0.025515713,15.9159
0.025550713,15.4478
0.025585713,15.9159
0.025620713,15.9159
0.025655713,15.9159
0.025690713,15.9159
0.025725713,15.9159
0.025760713,15.9159
0.025795713,16.384
0.025830713,14.5115
0.025865713,14.9797
0.025900713,15.4478
0.025935713,15.9159
0.025970713,15.9159
0.026005713,15.4478
0.026040713,15.9159
0.026075713,15.9159
0.026110713,16.384
0.026145713,15.9159
0.026180713,16.384
0.026215713,15.9159
0.026250713,15.9159
0.026285713,15.9159
0.026320713,16.384
0.026355713,16.384
0.026390713,15.9159
0.026425713,15.9159
0.026460713,16.384
0.026495713,15.9159
0.026530713,16.384
0.026565713,15.9159
0.026600713,15.9159
0.026635713,16.384
0.026670713,15.9159
0.026705713,15.9159
0.026740713,16.384
0.026775713,15.9159
0.026810713,15.9159
0.026845713,16.384
0.026880713,15.9159
0.026915713,15.9159
0.026950713,16.384
0.026985713,15.9159
0.027020713,16.384
0.027055713,15.9159
0.027090713,16.384
0.027125713,15.9159
0.027160713,16.384
0.027195713,15.9159
0.027230713,15.9159
0.027265713,16.384
0.027300713,15.9159
0.027335713,15.9159
0.027370713,15.9159
0.027405713,16.384
0.027440713,15.9159
0.027475713,15.9159
0.027510713,16.384
0.027545713,15.9159
0.027580713,15.9159
0.027615713,15.9159
0.027650713,15.9159
0.027685713,15.9159
0.027720713,16.384
0.027755713,15.9159
0.027790713,15.9159
0.027825713,15.9159
0.027860713,15.9159
0.027895713,15.9159
0.027930713,16.384
0.027965713,15.9159
0.028000713,15.9159
0.028035713,15.9159
0.028070713,15.9159
0.028105713,15.9159
0.028140713,16.384
0.028175713,15.9159
0.028210713,15.9159
0.028245713,15.9159
0.028280713,15.9159
0.028315713,15.9159
0.028350713,16.384
0.028385713,15.9159
0.028420713,15.9159
0.028455713,15.9159
0.028490713,15.9159
0.028525713,15.9159
0.028560713,16.384
0.028595713,15.9159
0.028630713,15.9159
0.028665713,15.9159
0.028700713,15.9159
0.028735713,15.9159
0.028770713,16.384
0.028805713,15.9159
0.028840713,15.9159
0.028875713,15.9159
0.028910713,15.9159
0.028945713,15.9159
0.028980713,16.384
0.029015713,15.9159
0.029050713,15.9159
0.029085713,15.9159
0.029120713,15.9159
0.029155713,15.9159
0.029190713,15.9159
0.029225713,16.384
0.029260713,15.9159
0.029295713,15.9159
0.029330713,15.9159
0.029365713,15.9159
0.029400713,15.9159
0.029435713,16.384
0.029470713,15.9159
0.029505713,15.9159
0.029540713,15.9159
0.029575713,15.9159
0.029610713,15.9159
0.029645713,16.384
0.029680713,15.9159
0.029715713,15.9159
0.029750713,15.9159
0.029785713,15.9159
0.029820713,15.9159
0.029855713,16.384
0.029890713,15.9159
0.029925713,15.9159
0.029960713,15.9159
0.029995713,15.9159
