time,demo_network.H_1.gen.Throughput
0.000000001,10.0024
0.000001639,10.0024
0.000003277,10.0024
0.000004915,10.0024
0.000006553,10.0024
0.000008191,10.0024
0.000009829,10.0024
0.000011467,10.0024
0.000013105,10.0024
0.000014743,10.0024
0.000016381,10.0024
0.000018019,10.0024
0.000019657,10.0024
0.000021295,10.0024
0.000022933,10.0024
0.000024571,10.0024
0.000026209,10.0024
0.000027847,10.0024
0.000029485,10.0024
0.000031123,10.0024
0.000032761,10.0024
0.000034399,10.0024
0.000036037,10.0024
0.000037675,10.0024
0.000039313,10.0024
0.000040951,10.0024
0.000042589,10.0024
0.000044227,10.0024
0.000045865,10.0024
0.000047503,10.0024
0.000049141,10.0024
0.000050779,10.0024
0.000052417,10.0024
0.000054055,10.0024
0.000055693,10.0024
0.000057331,10.0024
0.000058969,10.0024
0.000060607,10.0024
0.000062245,10.0024
0.000063883,10.0024
0.000065521,10.0024
0.000067159,10.0024
0.000068797,10.0024
0.000070435,10.0024
0.000072073,10.0024
0.000073711,10.0024
0.000075349,10.0024
0.000076987,10.0024
0.000078625,10.0024
0.000080263,10.0024
0.000081901,10.0024
0.000083539,10.0024
0.000085177,10.0024
0.000086815,10.0024
0.000088453,10.0024
0.000090091,10.0024
0.000091729,10.0024
0.000093367,10.0024
0.000095005,10.0024
0.000096643,10.0024
0.000098281,10.0024
0.000099919,10.0024
0.000101557,10.0024
0.000103195,10.0024
0.000104833,10.0024
0.000106471,10.0024
0.000108109,10.0024
0.000109747,10.0024
0.000111385,10.0024
0.000113023,10.0024
0.000114661,10.0024
0.000116299,10.0024
0.000117937,10.0024
0.000119575,10.0024
0.000121213,10.0024
0.000122851,10.0024
0.000124489,10.0024
0.000126127,10.0024
0.000127765,10.0024
0.000129403,10.0024
0.000131041,10.0024
0.000132679,10.0024
0.000134317,10.0024
0.000135955,10.0024
0.000137593,10.0024
0.000139231,10.0024
0.000140869,10.0024
0.000142507,10.0024
0.000144145,10.0024
0.000145783,10.0024
0.000147421,10.0024
0.000149059,10.0024
0.000150697,10.0024
0.000152335,10.0024
0.000153973,10.0024
0.000155611,10.0024
0.000157249,10.0024
0.000158887,10.0024
0.000160525,10.0024
0.000162163,10.0024
0.000163801,10.0024
0.000165439,10.0024
0.000167077,10.0024
0.000168715,10.0024
0.000170353,10.0024
0.000171991,10.0024
0.000173629,10.0024
0.000175267,10.0024
0.000176905,10.0024
0.000178543,10.0024
0.000180181,10.0024
0.000181819,10.0024
0.000183457,10.0024
0.000185095,10.0024
0.000186733,10.0024
0.000188371,10.0024
0.000190009,10.0024
0.000191647,10.0024
0.000193285,10.0024
0.000194923,10.0024
0.000196561,10.0024
0.000198199,10.0024
0.000199837,10.0024
0.000201475,10.0024
0.000203113,10.0024
0.000204751,10.0024
0.000206389,10.0024
0.000208027,10.0024
0.000209665,10.0024
0.000211303,10.0024
0.000212941,10.0024
0.000214579,10.0024
0.000216217,10.0024
0.000217855,10.0024
0.000219493,10.0024
0.000221131,10.0024
0.000222769,10.0024
0.000224407,10.0024
0.000226045,10.0024
0.000227683,10.0024
0.000229321,10.0024
0.000230959,10.0024
0.000232597,10.0024
0.000234235,10.0024
0.000235873,10.0024
0.000237511,10.0024
0.000239149,10.0024
0.000240787,10.0024
0.000242425,10.0024
0.000244063,10.0024
0.000245701,10.0024
0.000247339,10.0024
0.000248977,10.0024
0.000250615,10.0024
0.000252253,10.0024
0.000253891,10.0024
0.000255529,10.0024
0.000257167,10.0024
0.000258805,10.0024
0.000260443,10.0024
0.000262081,10.0024
0.000263719,10.0024
0.000265357,10.0024
0.000266995,10.0024
0.000268633,10.0024
0.000270271,10.0024
0.000271909,10.0024
0.000273547,10.0024
0.000275185,10.0024
0.000276823,10.0024
0.000278461,10.0024
0.000280099,10.0024
0.000281737,10.0024
0.000283375,10.0024
0.000285013,10.0024
0.000286651,10.0024
0.000288289,10.0024
0.000289927,10.0024
0.000291565,10.0024
0.000293203,10.0024
0.000294841,10.0024
0.000296479,10.0024
0.000298117,10.0024
0.000299755,9.99927
0.00030139352,10.0024
0.00030303152,10.0024
0.00030466952,10.0024
0.00030630752,10.0024
0.00030794552,10.0024
0.00030958352,10.0024
0.00031122152,10.0024
0.00031285952,10.0024
0.00031449752,10.0024
0.00031613552,9.99927
0.00031777404,9.99927
0.00031941256,9.99927
0.00032105108,9.99927
0.0003226896,9.99927
0.00032432812,9.99927
0.00032596664,9.99927
0.00032760516,9.99927
0.00032924368,9.99927
0.0003308822,9.99927
0.00033252072,9.99927
0.00033415924,9.99927
0.00033579776,9.98975
0.000337437841,9.98975
0.000339077922,9.98975
0.000340718003,9.98975
0.000342358084,9.98975
0.000343998165,9.98975
0.000345638246,9.98975
0.000347278327,9.98975
0.000348918408,9.98975
0.000350558489,9.98975
0.00035219857,9.97393
0.000353841252,9.97393
0.000355483934,9.97393
0.000358769298,9.97393
0.00036041198,9.97393
0.000362054662,9.97393
0.000363697344,9.97393
0.000365340026,9.97393
0.000366982708,9.97393
0.00036862539,9.95187
0.000370271713,9.95187
0.000371918036,9.95187
0.000373564359,9.95187
0.000375210682,9.95187
0.000408137142,9.88937
0.00040979387,9.88937
0.000411450598,9.88937
0.000413107326,9.88937
0.000414764054,9.88937
0.000416420782,9.88937
0.00041807751,9.84917
0.000419741,9.84917
0.00042140449,9.84917
0.00042306798,9.84917
0.00042473147,9.84917
0.00042639496,9.84917
0.00045800127,9.80318
0.000459672564,9.80318
0.000461343858,9.80318
0.000463015152,9.80318
0.000464686446,9.80318
0.00046635774,9.80318
0.000468029034,9.75158
0.000469709171,9.75158
